,Group,W1X0,W1X1,W1X2,W1X3,W1X4,W1X5,W1X6,W1X7,W1X8,W1X9,W2X0,W2X1,W2X2,W2X3,W2X4,W2X5,W2X6,W2X7,W2X8,W2X9,W3X0,W3X1,W3X2,W3X3,W3X4,W3X5,W3X6,W3X7,W3X8,W3X9,W4X0,W4X1,W4X2,W4X3,W4X4,W4X5,W4X6,W4X7,W4X8,W4X9,W5X0,W5X1,W5X2,W5X3,W5X4,W5X5,W5X6,W5X7,W5X8,W5X9
s10,0,0.43866406345692016,1.1401717432522895,1.0784838313820122,0.6182839048577804,0.9527137033622168,1.2517740881699047,1.3295342608888028,0.5296311099640317,1.168616678721311,0.8230354473665693,0.6021062006105373,1.356432434030271,1.186379881628264,1.1072491078161968,1.2781378104764156,1.1005524925759294,0.8656637662249576,1.2213845513723076,1.1728038137503218,1.06417935019044,0.9390364912254778,0.47108818224562793,0.9299154109717669,0.9888002895527754,1.3236586699858421,0.67941074583085,1.1927042396155623,0.9925106732932321,0.9747696362161513,1.3248371597517434,0.9127899615730116,1.312131792967689,0.6377206193788705,1.1795188125286418,1.2148279117604344,0.9417631405442279,0.6726670250416269,1.1988926171927325,0.777414562199964,0.8724638956945971,1.3620624778539472,1.1248407987189113,1.2094755786172902,0.6180550551197529,1.1467498309681456,1.0884462449215966,0.6662733033213242,0.5725146484966765,1.3784948869061457,0.6966270426815602
s11,0,0.6713440634569202,1.3564517432522898,1.2936838313820123,0.8452439048577804,1.1716737033622167,1.4656940881699048,1.5628542608888027,0.7517911099640318,1.408416678721311,1.0344354473665693,0.8283062006105373,1.561552434030271,1.4049798816282641,1.3267291078161967,1.5081378104764156,1.3229524925759293,1.0966637662249576,1.4434245513723076,1.3791238137503221,1.28217935019044,1.1768764912254779,0.6981681822456279,1.1601554109717669,1.2195602895527755,1.5525386699858421,0.90153074583085,1.4140242396155625,1.208550673293232,1.1893296362161514,1.5510371597517434,1.1351499615730116,1.530291792967689,0.8681206193788705,1.3916388125286416,1.4306679117604344,1.1590431405442279,0.8868670250416268,1.4130926171927327,0.973214562199964,1.0851438956945971,1.5638224778539471,1.3216407987189114,1.3948755786172902,0.7869350551197529,1.3462698309681458,1.2873262449215965,0.8587133033213242,0.7448746484966766,1.5731348869061457,0.9007070426815602
s12,0,0.5681640634569202,1.3310517432522897,1.277323831382012,0.8158439048577804,1.1380737033622168,1.4243340881699047,1.4721742608888029,0.6872511099640317,1.291696678721311,1.0359154473665693,0.7837862006105373,1.562292434030271,1.3635198816282639,1.3030091078161967,1.4131578104764158,1.2636524925759294,1.0220437662249575,1.4088845513723076,1.373443813750322,1.26023935019044,1.051456491225478,0.6387681822456279,1.070415410971767,1.1723202895527756,1.4671986699858421,0.83759074583085,1.3963842396155624,1.2105306732932322,1.1604696362161513,1.4738971597517434,1.0721699615730116,1.477891792967689,0.7479206193788706,1.2905988125286418,1.3454679117604345,1.056283140544228,0.7971470250416268,1.3396126171927327,0.900034562199964,1.0097638956945971,1.450442477853947,1.2688207987189113,1.2935755786172902,0.7445550551197528,1.2684098309681457,1.2132062449215966,0.7775533033213242,0.7619546484966766,1.5221548869061456,0.7712670426815602
s13,0,0.5797240634569202,1.3280917432522896,1.2667638313820122,0.7475239048577804,1.1305537033622168,1.4631340881699046,1.4590542608888026,0.7072911099640318,1.276976678721311,1.0223954473665693,0.7450662006105373,1.5924924340302709,1.370759881628264,1.2757291078161965,1.4292778104764157,1.2738524925759296,0.9987237662249575,1.3819645513723076,1.4063238137503218,1.2401993501904398,1.063656491225478,0.6174081822456279,1.0766954109717668,1.1069602895527755,1.475798669985842,0.85771074583085,1.3471042396155624,1.1655306732932322,1.1745896362161514,1.4870571597517435,1.0319699615730116,1.449571792967689,0.7459206193788706,1.2959188125286416,1.3571879117604344,1.1143631405442278,0.7706270250416268,1.3147326171927327,0.8857545621999641,0.941723895694597,1.4038424778539471,1.2151007987189115,1.2809755786172903,0.720715055119753,1.2084098309681457,1.1795262449215966,0.7421133033213243,0.7041146484966766,1.4515948869061457,0.7348670426815602
s14,0,0.5149040634569202,1.2184117432522896,1.1336838313820121,0.6883639048577803,1.0487937033622168,1.3533740881699048,1.3825742608888028,0.5929911099640317,1.2319766787213111,0.8857554473665693,0.6903462006105372,1.444992434030271,1.267339881628264,1.1750891078161967,1.3365378104764156,1.1739924925759295,0.9159837662249575,1.3020245513723077,1.289443813750322,1.14225935019044,0.9924764912254778,0.5238881822456278,0.9983954109717669,1.0513602895527754,1.4074186699858422,0.79117074583085,1.2654242396155624,1.082990673293232,1.0531696362161513,1.3907571597517432,0.9655899615730116,1.405731792967689,0.7217206193788706,1.2471188125286417,1.3128279117604342,1.026163140544228,0.7552270250416269,1.2520126171927326,0.838534562199964,0.915183895694597,1.3927024778539472,1.1778807987189115,1.23027557861729,0.6652550551197529,1.1986698309681456,1.1341262449215965,0.7121133033213243,0.6329146484966766,1.4148948869061457,0.7299870426815602
s15,0,0.5177240634569201,1.2613517432522896,1.2104438313820123,0.7278439048577804,1.0629737033622169,1.3641740881699047,1.4183742608888026,0.6365711099640318,1.2389166787213108,0.9626154473665692,0.7027462006105373,1.495712434030271,1.299219881628264,1.2281491078161966,1.3681178104764156,1.2057724925759294,0.9628437662249575,1.3322245513723074,1.3004438137503218,1.18435935019044,1.012056491225478,0.5767481822456278,1.0181754109717667,1.0907402895527754,1.4103386699858422,0.7722707458308501,1.3117442396155623,1.118450673293232,1.0969496362161513,1.4224371597517433,1.0065899615730116,1.402051792967689,0.6957206193788705,1.2452988125286417,1.2883079117604344,1.020583140544228,0.7348670250416268,1.2828326171927324,0.848254562199964,0.944263895694597,1.406382477853947,1.2028807987189114,1.2634755786172902,0.6932950551197529,1.2062098309681457,1.1598662449215966,0.7268333033213242,0.6819546484966765,1.4563548869061456,0.7326070426815602
s16,0,0.7071640634569202,1.4102117432522898,1.3112038313820122,0.8873639048577804,1.2536937033622169,1.5536140881699048,1.5634742608888028,0.7729111099640318,1.421496678721311,1.0677554473665694,0.8966062006105373,1.6358124340302709,1.459939881628264,1.3645291078161965,1.5156978104764156,1.3621124925759296,1.0960837662249574,1.5004645513723076,1.498643813750322,1.33697935019044,1.1708764912254779,0.7043681822456279,1.1857554109717667,1.2458802895527754,1.6041586699858421,1.0029507458308502,1.4618842396155622,1.289210673293232,1.2420496362161515,1.5743971597517432,1.1443099615730117,1.608491792967689,0.9171206193788706,1.4209188125286416,1.5100679117604343,1.2094631405442278,0.9442470250416269,1.4231326171927325,1.0018545621999642,1.082183895694597,1.5388424778539471,1.3421407987189113,1.35727557861729,0.8055950551197529,1.3620698309681458,1.2909862449215965,0.8642933033213243,0.7932146484966767,1.5684948869061457,0.8769270426815602
s17,0,0.4372640634569202,1.1499917432522897,1.0964438313820122,0.5993239048577803,0.9509537033622169,1.2679340881699046,1.3290342608888028,0.5470511099640318,1.156716678721311,0.8408154473665693,0.5860462006105374,1.3841724340302708,1.196019881628264,1.1101891078161967,1.2883178104764157,1.1103724925759293,0.8653437662249576,1.2165445513723077,1.1886038137503219,1.06675935019044,0.9419764912254779,0.4743881822456279,0.9324954109717669,0.9700202895527754,1.3220786699858422,0.67693074583085,1.1846042396155623,0.9838706732932321,0.9918296362161514,1.3348371597517432,0.9042299615730116,1.2948917929676889,0.6204806193788706,1.1742588125286417,1.2058679117604343,0.9572831405442279,0.6487670250416269,1.1929526171927325,0.7692945621999641,0.8477838956945971,1.339362477853947,1.1062207987189114,1.2080355786172903,0.613675055119753,1.1184898309681457,1.0772462449215965,0.6504533033213242,0.5639346484966766,1.3581948869061455,0.6737470426815602
s18,0,0.49786406345692014,1.2005917432522897,1.1264438313820122,0.6669239048577803,1.0215537033622168,1.3285740881699046,1.3743142608888026,0.5841311099640317,1.2178766787213111,0.8749354473665693,0.6630862006105371,1.4265724340302708,1.248979881628264,1.1595891078161966,1.3289178104764154,1.1592124925759293,0.9082637662249575,1.2800645513723075,1.257483813750322,1.12263935019044,0.9860964912254778,0.5155481822456278,0.9848554109717669,1.0335002895527754,1.3867986699858421,0.7587307458308501,1.2451642396155622,1.0550306732932322,1.0371496362161514,1.3795571597517433,0.9541499615730116,1.376011792967689,0.6980806193788704,1.2314988125286417,1.2843479117604342,1.0096431405442279,0.7289270250416269,1.2410726171927324,0.823214562199964,0.9034638956945971,1.386722477853947,1.1624607987189113,1.23243557861729,0.6542350551197529,1.1820498309681458,1.1240862449215965,0.7007733033213241,0.6142546484966765,1.4052748869061455,0.7234670426815601
s19,0,0.3506240634569202,1.1191917432522898,1.0763638313820123,0.5579239048577804,0.9094537033622168,1.2260540881699047,1.2532942608888027,0.4934311099640318,1.058956678721311,0.8320554473665693,0.5335862006105373,1.375492434030271,1.154039881628264,1.0794291078161966,1.2123778104764156,1.0570724925759294,0.8007837662249575,1.1749245513723077,1.169363813750322,1.03613935019044,0.8437164912254779,0.4209881822456279,0.8568754109717669,0.9173002895527753,1.2467586699858422,0.61321074583085,1.1541842396155624,0.9649106732932321,0.9608496362161514,1.2702171597517433,0.8452099615730115,1.236611792967689,0.5172006193788705,1.0896388125286418,1.1276479117604343,0.875623140544228,0.5648070250416268,1.1279526171927325,0.703834562199964,0.777203895694597,1.245522477853947,1.0521407987189113,1.1300555786172901,0.5724150551197529,1.0448498309681458,1.0116662449215967,0.5790733033213242,0.5598746484966766,1.3065948869061457,0.5687270426815603
s20,0,0.29624406345692017,1.1014317432522895,1.0771238313820122,0.4230039048577804,0.8567337033622168,1.2476540881699045,1.1884942608888027,0.5018111099640317,0.957796678721311,0.8342154473665693,0.4215862006105373,1.430912434030271,1.138819881628264,1.0287891078161966,1.1929578104764156,1.0404524925759293,0.7334437662249575,1.1018245513723075,1.193763813750322,0.9894393501904399,0.7964964912254778,0.3675481822456279,0.8124554109717669,0.7809802895527754,1.1937786699858421,0.56951074583085,1.0621042396155622,0.8781706732932321,0.9720296362161513,1.2521971597517432,0.7495899615730116,1.127811792967689,0.41068061937887046,1.0253188125286417,1.0594479117604343,0.8962231405442279,0.43404702504162684,1.0480326171927326,0.627774562199964,0.622223895694597,1.1041024778539472,0.9281607987189113,1.0696355786172902,0.5102750551197529,0.8871498309681457,0.9152262449215967,0.46939330332132423,0.47571464849667655,1.1688148869061457,0.42984704268156015
s21,0,0.5928240634569202,1.3342517432522896,1.2758438313820122,0.7950439048577804,1.1411737033622167,1.4466140881699046,1.4849542608888027,0.7072511099640317,1.309176678721311,1.0296354473665694,0.7772862006105372,1.572712434030271,1.373879881628264,1.2966491078161966,1.4379178104764156,1.2788124925759294,1.0276637662249577,1.4048445513723076,1.3861238137503218,1.2562393501904399,1.0809764912254778,0.6420081822456278,1.090335410971767,1.1563202895527755,1.4870586699858421,0.85737074583085,1.3804042396155622,1.192110673293232,1.1708696362161515,1.4938571597517434,1.0690099615730118,1.4769717929676889,0.7709206193788705,1.3125388125286417,1.3664879117604345,1.098543140544228,0.8046270250416269,1.3444526171927325,0.9088745621999641,0.9986438956945971,1.455342477853947,1.2585207987189113,1.30897557861729,0.743555055119753,1.2608698309681459,1.2149062449215966,0.7800533033213242,0.7357746484966766,1.5051348869061456,0.7833270426815602
s22,0,0.6063640634569202,1.3061317432522896,1.2421638313820123,0.7732039048577803,1.1187337033622167,1.4255340881699046,1.4921942608888028,0.6983511099640317,1.331336678721311,0.9867154473665694,0.7626062006105373,1.528452434030271,1.354019881628264,1.2687691078161967,1.4457778104764156,1.2681924925759294,1.0266437662249577,1.3835045513723077,1.346563813750322,1.22737935019044,1.1055964912254779,0.6326081822456279,1.0964754109717667,1.1437202895527754,1.491358669985842,0.8504707458308501,1.3509242396155623,1.152410673293232,1.1434896362161515,1.4924771597517434,1.0647099615730116,1.468011792967689,0.7969606193788705,1.329518812528642,1.3739479117604345,1.1109031405442278,0.8182870250416269,1.3467326171927325,0.914334562199964,1.006263895694597,1.4854824778539473,1.2551007987189116,1.33151557861729,0.736675055119753,1.2725098309681457,1.2214662449215967,0.7924533033213242,0.6964146484966767,1.5019748869061456,0.8217270426815602
s23,0,0.45186406345692015,1.1707917432522896,1.1210438313820121,0.5665239048577804,0.9596537033622168,1.3120940881699046,1.3338542608888027,0.5828711099640317,1.150156678721311,0.8646954473665693,0.5683062006105373,1.4359724340302709,1.220559881628264,1.1143891078161967,1.3150178104764156,1.1356324925759294,0.8664237662249575,1.2139245513723076,1.231323813750322,1.0739793501904398,0.9595564912254778,0.4800281822456279,0.9486354109717668,0.9379402895527753,1.3359586699858421,0.6961307458308501,1.1699442396155622,0.9715106732932322,1.0262096362161515,1.3608171597517433,0.8907299615730115,1.279891792967689,0.6144006193788705,1.1814188125286418,1.2140679117604343,1.006343140544228,0.6265070250416268,1.1874726171927326,0.765554562199964,0.8065638956945971,1.3066024778539471,1.0768607987189114,1.2082555786172902,0.6085950551197529,1.0768698309681457,1.0621862449215966,0.6298333033213243,0.5435146484966766,1.3196548869061457,0.6447270426815601
s24,0,0.7772040634569202,1.4967317432522895,1.434043831382012,1.0164039048577802,1.3170337033622168,1.5855340881699047,1.6789742608888027,0.8622111099640317,1.519776678721311,1.1846354473665692,0.9841862006105372,1.6961324340302708,1.535279881628264,1.4773291078161965,1.6089178104764157,1.4434124925759293,1.2227637662249575,1.5940845513723074,1.518643813750322,1.4326393501904398,1.2680164912254779,0.8290881822456279,1.2709754109717668,1.3808802895527754,1.668238669985842,1.02679074583085,1.5798242396155624,1.384050673293232,1.3194296362161513,1.6616571597517433,1.2699299615730115,1.674691792967689,0.9728806193788705,1.4865588125286417,1.5416679117604342,1.2378831405442279,1.0070270250416269,1.5313726171927327,1.078514562199964,1.2176038956945971,1.6586024778539472,1.4522607987189113,1.46773557861729,0.8910750551197528,1.4690098309681456,1.3979262449215966,0.9629933033213242,0.8984346484966765,1.7057948869061454,0.9855070426815602
s25,0,0.34802406345692016,1.1144317432522897,1.0714838313820123,0.5000039048577805,0.8959337033622168,1.2488540881699046,1.2368542608888027,0.5058311099640318,1.035476678721311,0.8254554473665694,0.49434620061053725,1.3995724340302709,1.155039881628264,1.0569091078161967,1.2185378104764157,1.0597924925759294,0.7785837662249575,1.1484845513723076,1.188723813750322,1.0176593501904398,0.8436364912254779,0.4019081822456279,0.8533554109717669,0.8611002895527754,1.242438669985842,0.61525074583085,1.1131042396155624,0.9261506732932321,0.9698096362161513,1.2746571597517433,0.8092499615730115,1.203091792967689,0.4986406193788705,1.0821988125286417,1.1217679117604344,0.9093031405442279,0.5291270250416269,1.1025526171927327,0.684114562199964,0.717163895694597,1.1994424778539472,1.0040607987189114,1.1152955786172902,0.550055055119753,0.9880898309681457,0.9790262449215966,0.5432733033213243,0.5153546484966766,1.2479948869061457,0.5284070426815601
s26,0,0.4556640634569202,1.1587717432522897,1.0932838313820121,0.6202839048577804,0.9717137033622167,1.2818540881699048,1.3388942608888028,0.5495911099640318,1.1771366787213111,0.8390754473665694,0.6121862006105372,1.385632434030271,1.206699881628264,1.1190491078161966,1.2947378104764156,1.1196324925759293,0.8733037662249575,1.2340245513723076,1.205363813750322,1.0789393501904398,0.9522764912254779,0.48040818224562787,0.9456354109717668,0.9895602895527753,1.3418986699858422,0.7048107458308501,1.2002242396155622,1.004230673293232,0.9972096362161513,1.3426771597517433,0.9169499615730117,1.324291792967689,0.6508406193788705,1.1929988125286417,1.2346679117604342,0.970203140544228,0.6809870250416268,1.2055726171927326,0.786534562199964,0.867183895694597,1.3571824778539472,1.1250007987189115,1.21179557861729,0.6240550551197529,1.1435098309681457,1.0912062449215967,0.6677133033213243,0.5763546484966766,1.3726948869061457,0.6934670426815601
s27,0,0.4798640634569202,1.1976117432522897,1.1328038313820121,0.6297639048577803,1.005093703362217,1.3331740881699048,1.3571942608888028,0.5889311099640318,1.186936678721311,0.8816354473665693,0.6293662006105373,1.445512434030271,1.245479881628264,1.1483291078161966,1.3243978104764156,1.1553724925759294,0.8916637662249576,1.2596445513723076,1.2627638137503219,1.1111993501904398,0.9722564912254779,0.5036081822456279,0.9716954109717668,0.9960002895527754,1.369138669985842,0.7410507458308501,1.2211242396155622,1.031150673293232,1.0426296362161513,1.3753771597517432,0.9287699615730116,1.341451792967689,0.6618006193788706,1.2103788125286417,1.2592079117604342,1.012383140544228,0.6863870250416269,1.2191726171927326,0.800154562199964,0.8598438956945971,1.3455824778539471,1.1273207987189113,1.21705557861729,0.6375550551197529,1.1352698309681457,1.0970662449215967,0.6687733033213242,0.5932946484966766,1.3681748869061456,0.6818070426815601
s28,0,0.7466840634569202,1.4848517432522899,1.416963831382012,0.9546439048577804,1.3011737033622168,1.6010540881699047,1.6321542608888029,0.8504711099640319,1.463496678721311,1.1730354473665694,0.9406462006105373,1.719332434030271,1.525179881628264,1.4470891078161967,1.5823778104764157,1.4278324925759294,1.1741637662249576,1.5617845513723077,1.545123813750322,1.40965935019044,1.226676491225478,0.787888182245628,1.2405954109717667,1.3136402895527755,1.6431986699858423,1.0217507458308501,1.5365642396155623,1.3535306732932322,1.3186496362161515,1.6405971597517435,1.2141899615730116,1.636891792967689,0.9276806193788706,1.4522388125286416,1.5214679117604344,1.242703140544228,0.9558470250416269,1.4832926171927325,1.040134562199964,1.136623895694597,1.5782824778539473,1.3918207987189115,1.41563557861729,0.8564350551197529,1.3947898309681457,1.3431062449215965,0.9047333033213243,0.8623746484966767,1.6318548869061456,0.9069670426815603
s29,0,0.6948440634569202,1.3790917432522898,1.2882038313820123,0.8571239048577803,1.2159537033622168,1.5176940881699048,1.5576142608888026,0.7584911099640318,1.416536678721311,1.0372354473665695,0.8630662006105373,1.596132434030271,1.431679881628264,1.3364091078161966,1.5099978104764156,1.3413724925759294,1.0873637662249576,1.4688845513723077,1.4476838137503218,1.3041993501904399,1.173896491225478,0.6912881822456279,1.1737354109717668,1.2231602895527756,1.584318669985842,0.96627074583085,1.4289442396155623,1.2440906732932322,1.2125896362161512,1.5611771597517434,1.1309699615730118,1.574851792967689,0.9042406193788706,1.4117988125286418,1.4839079117604344,1.196003140544228,0.9239870250416269,1.4128526171927325,0.988514562199964,1.0746438956945972,1.5464424778539472,1.3257807987189114,1.3686955786172903,0.7913950551197528,1.351369830968146,1.2838062449215966,0.8585133033213243,0.7579546484966766,1.5583948869061457,0.8873870426815602
