	Disease	Type	Train	Test	NTree	NSample	Min_paired	AUC
103	acute_diarrhoea	s2s	43	15	301	7	0.3	0.7383040935672515
104	acute_diarrhoea	self	15	15	301	7	0.4	0.85
105	acute_diarrhoea	self	43	43	301	7	0.4	1.0
106	acute_diarrhoea	s2s	15	43	301	7	0.4	0.9259259259259258
107	acute_diarrhoea	s2s	43	15	301	7	0.4	0.7222222222222222
108	acute_diarrhoea	self	15	15	301	7	0.5	0.8666666666666667
109	acute_diarrhoea	self	43	43	301	7	0.5	1.0
110	acute_diarrhoea	s2s	15	43	301	7	0.5	0.8919753086419754
111	acute_diarrhoea	s2s	43	15	301	7	0.5	0.7412280701754386
112	acute_diarrhoea	self	15	15	301	7	0.6	0.85
113	acute_diarrhoea	self	43	43	301	7	0.6	1.0
114	acute_diarrhoea	s2s	15	43	301	7	0.6	0.8981481481481481
115	acute_diarrhoea	s2s	43	15	301	7	0.6	0.7485380116959064
116	acute_diarrhoea	self	15	15	301	7	0.7	0.8333333333333334
117	acute_diarrhoea	self	43	43	301	7	0.7	1.0
118	acute_diarrhoea	s2s	15	43	301	7	0.7	0.8827160493827161
119	acute_diarrhoea	s2s	43	15	301	7	0.7	0.7353801169590644
120	acute_diarrhoea	self	15	15	301	7	0.8	0.8166666666666667
121	acute_diarrhoea	self	43	43	301	7	0.8	1.0
122	acute_diarrhoea	s2s	15	43	301	7	0.8	0.8703703703703705
123	acute_diarrhoea	s2s	43	15	301	7	0.8	0.7441520467836258
124	acute_diarrhoea	self	15	15	301	7	0.9	0.8166666666666667
125	acute_diarrhoea	self	43	43	301	7	0.9	1.0
126	acute_diarrhoea	s2s	15	43	301	7	0.9	0.8765432098765433
127	acute_diarrhoea	s2s	43	15	301	7	0.9	0.7222222222222223
128	acute_diarrhoea	self	15	15	301	7	1.0	0.8166666666666667
129	acute_diarrhoea	self	43	43	301	7	1.0	1.0
130	acute_diarrhoea	s2s	15	43	301	7	1.0	0.8580246913580247
131	acute_diarrhoea	s2s	43	15	301	7	1.0	0.7192982456140351
132	acute_diarrhoea	self	15	15	301	9	0.0	0.8833333333333333
133	acute_diarrhoea	self	43	43	301	9	0.0	1.0
134	acute_diarrhoea	s2s	15	43	301	9	0.0	0.9135802469135804
135	acute_diarrhoea	s2s	43	15	301	9	0.0	0.7777777777777778
136	acute_diarrhoea	self	15	15	301	9	0.1	0.8833333333333333
137	acute_diarrhoea	self	43	43	301	9	0.1	1.0
138	acute_diarrhoea	s2s	15	43	301	9	0.1	0.9135802469135804
139	acute_diarrhoea	s2s	43	15	301	9	0.1	0.7616959064327485
140	acute_diarrhoea	self	15	15	301	9	0.2	0.8833333333333333
141	acute_diarrhoea	self	43	43	301	9	0.2	1.0
142	acute_diarrhoea	s2s	15	43	301	9	0.2	0.9074074074074074
143	acute_diarrhoea	s2s	43	15	301	9	0.2	0.7997076023391813
144	acute_diarrhoea	self	15	15	301	9	0.3	0.8833333333333333
145	acute_diarrhoea	self	43	43	301	9	0.3	1.0
146	acute_diarrhoea	s2s	15	43	301	9	0.3	0.9012345679012346
147	acute_diarrhoea	s2s	43	15	301	9	0.3	0.7602339181286549
148	acute_diarrhoea	self	15	15	301	9	0.4	0.8833333333333333
149	acute_diarrhoea	self	43	43	301	9	0.4	1.0
150	acute_diarrhoea	s2s	15	43	301	9	0.4	0.9074074074074074
151	acute_diarrhoea	s2s	43	15	301	9	0.4	0.736842105263158
152	acute_diarrhoea	self	15	15	301	9	0.5	0.8833333333333333
153	acute_diarrhoea	self	43	43	301	9	0.5	1.0
154	acute_diarrhoea	s2s	15	43	301	9	0.5	0.8765432098765432
155	acute_diarrhoea	s2s	43	15	301	9	0.5	0.7426900584795323
156	acute_diarrhoea	self	15	15	301	9	0.6	0.8833333333333333
157	acute_diarrhoea	self	43	43	301	9	0.6	1.0
158	acute_diarrhoea	s2s	15	43	301	9	0.6	0.8796296296296297
159	acute_diarrhoea	s2s	43	15	301	9	0.6	0.7573099415204677
160	acute_diarrhoea	self	15	15	301	9	0.7	0.8833333333333333
161	acute_diarrhoea	self	43	43	301	9	0.7	1.0
162	acute_diarrhoea	s2s	15	43	301	9	0.7	0.8981481481481481
163	acute_diarrhoea	s2s	43	15	301	9	0.7	0.7119883040935673
164	acute_diarrhoea	self	15	15	301	9	0.8	0.8666666666666667
165	acute_diarrhoea	self	43	43	301	9	0.8	1.0
166	acute_diarrhoea	s2s	15	43	301	9	0.8	0.8611111111111109
167	acute_diarrhoea	s2s	43	15	301	9	0.8	0.7178362573099415
168	acute_diarrhoea	self	15	15	301	9	0.9	0.8166666666666667
169	acute_diarrhoea	self	43	43	301	9	0.9	1.0
170	acute_diarrhoea	s2s	15	43	301	9	0.9	0.867283950617284
171	acute_diarrhoea	s2s	43	15	301	9	0.9	0.7324561403508772
172	acute_diarrhoea	self	15	15	301	9	1.0	0.8166666666666667
173	acute_diarrhoea	self	43	43	301	9	1.0	1.0
174	acute_diarrhoea	s2s	15	43	301	9	1.0	0.8827160493827161
175	acute_diarrhoea	s2s	43	15	301	9	1.0	0.7192982456140351
176	acute_diarrhoea	self	15	15	301	11	0.0	0.8833333333333333
177	acute_diarrhoea	self	43	43	301	11	0.0	1.0
178	acute_diarrhoea	s2s	15	43	301	11	0.0	0.9135802469135802
179	acute_diarrhoea	s2s	43	15	301	11	0.0	0.7558479532163742
180	acute_diarrhoea	self	15	15	301	11	0.1	0.8833333333333333
181	acute_diarrhoea	self	43	43	301	11	0.1	1.0
182	acute_diarrhoea	s2s	15	43	301	11	0.1	0.9135802469135804
183	acute_diarrhoea	s2s	43	15	301	11	0.1	0.7543859649122807
184	acute_diarrhoea	self	15	15	301	11	0.2	0.8833333333333333
185	acute_diarrhoea	self	43	43	301	11	0.2	1.0
186	acute_diarrhoea	s2s	15	43	301	11	0.2	0.8981481481481481
187	acute_diarrhoea	s2s	43	15	301	11	0.2	0.7704678362573101
188	acute_diarrhoea	self	15	15	301	11	0.3	0.8833333333333333
189	acute_diarrhoea	self	43	43	301	11	0.3	1.0
190	acute_diarrhoea	s2s	15	43	301	11	0.3	0.8919753086419753
191	acute_diarrhoea	s2s	43	15	301	11	0.3	0.7485380116959065
192	acute_diarrhoea	self	15	15	301	11	0.4	0.8833333333333333
193	acute_diarrhoea	self	43	43	301	11	0.4	1.0
194	acute_diarrhoea	s2s	15	43	301	11	0.4	0.8950617283950617
195	acute_diarrhoea	s2s	43	15	301	11	0.4	0.7280701754385965
196	acute_diarrhoea	self	15	15	301	11	0.5	0.8833333333333333
197	acute_diarrhoea	self	43	43	301	11	0.5	1.0
198	acute_diarrhoea	s2s	15	43	301	11	0.5	0.9074074074074074
199	acute_diarrhoea	s2s	43	15	301	11	0.5	0.736842105263158
200	acute_diarrhoea	self	15	15	301	11	0.6	0.875
201	acute_diarrhoea	self	43	43	301	11	0.6	1.0
202	acute_diarrhoea	s2s	15	43	301	11	0.6	0.8796296296296295
203	acute_diarrhoea	s2s	43	15	301	11	0.6	0.7441520467836257
204	acute_diarrhoea	self	15	15	301	11	0.7	0.8666666666666666
205	acute_diarrhoea	self	43	43	301	11	0.7	1.0
206	acute_diarrhoea	s2s	15	43	301	11	0.7	0.8950617283950617
207	acute_diarrhoea	s2s	43	15	301	11	0.7	0.7573099415204679
208	acute_diarrhoea	self	15	15	301	11	0.8	0.85
209	acute_diarrhoea	self	43	43	301	11	0.8	1.0
210	acute_diarrhoea	s2s	15	43	301	11	0.8	0.8734567901234568
211	acute_diarrhoea	s2s	43	15	301	11	0.8	0.7353801169590644
212	acute_diarrhoea	self	15	15	301	11	0.9	0.8166666666666667
213	acute_diarrhoea	self	43	43	301	11	0.9	1.0
214	acute_diarrhoea	s2s	15	43	301	11	0.9	0.8765432098765432
215	acute_diarrhoea	s2s	43	15	301	11	0.9	0.7119883040935673
216	acute_diarrhoea	self	15	15	301	11	1.0	0.8166666666666667
217	acute_diarrhoea	self	43	43	301	11	1.0	1.0
218	acute_diarrhoea	s2s	15	43	301	11	1.0	0.8117283950617284
219	acute_diarrhoea	s2s	43	15	301	11	1.0	0.7192982456140351
