,Group,W1X0,W1X1,W1X2,W1X3,W1X4,W1X5,W1X6,W1X7,W1X8,W1X9,W2X0,W2X1,W2X2,W2X3,W2X4,W2X5,W2X6,W2X7,W2X8,W2X9,W3X0,W3X1,W3X2,W3X3,W3X4,W3X5,W3X6,W3X7,W3X8,W3X9,W4X0,W4X1,W4X2,W4X3,W4X4,W4X5,W4X6,W4X7,W4X8,W4X9,W5X0,W5X1,W5X2,W5X3,W5X4,W5X5,W5X6,W5X7,W5X8,W5X9
s10,0,0.873565314544257,1.1252589055457083,0.5615208988386478,1.355134612521442,0.9064351707236769,1.4559941283185265,1.339869409025507,1.2268306994234353,1.3261593514773489,0.9312866730764253,0.6792554265994389,0.7480047835993372,1.1751281625446173,0.7835920137957424,0.8271657854963761,0.8446925735996621,0.9873682220095825,1.3976134893262113,1.5370585091459834,1.4279592218421975,0.7819322333281225,1.50371841699798,0.7191144527862563,0.5512024841252826,1.1882002824471711,1.3701476846383556,1.3575354717228079,1.0710985149560923,1.323836462769109,0.5304807838082858,0.6202542237320808,1.2417381100389708,0.4940738717114016,0.7640882090238413,0.636275614569346,1.3006423627110746,0.8058805515289427,0.9866579649323222,1.1330409585686463,0.5816737094536267,1.1403679941082814,0.4093895031276815,0.8998176543647709,1.1126137995577754,0.9134349427490984,0.814580150579236,0.41983643756420824,1.1047724550306832,0.5185651790108792,1.181898436043459
s11,0,1.030925314544257,1.2900789055457083,0.7172808988386479,1.5289946125214422,1.0464351707236768,1.5959941283185266,1.4860094090255072,1.395510699423435,1.4937993514773489,1.0957266730764252,0.844635426599439,0.9156447835993372,1.3206881625446172,0.9335920137957424,0.9921657854963761,0.9676125735996621,1.1294482220095827,1.5355334893262116,1.6512185091459834,1.5546992218421973,0.9418522333281225,1.6921584169979802,0.8704744527862562,0.7209224841252827,1.3792402824471712,1.5432476846383556,1.5489554717228078,1.2441985149560923,1.4521364627691091,0.7140207838082858,0.7582142237320808,1.4273781100389709,0.6624138717114016,0.9554882090238414,0.792715614569346,1.4478423627110746,0.9536005515289427,1.1419179649323223,1.3328409585686463,0.7502737094536267,1.2868879941082816,0.5310495031276816,1.054177654364771,1.2790337995577754,1.0898149427490984,0.9492001505792361,0.5573964375642082,1.2840924550306831,0.6728851790108792,1.3194784360434593
s12,0,0.886065314544257,1.1511189055457083,0.5738008988386478,1.4352346125214421,0.9181951707236768,1.4677541283185265,1.3383094090255072,1.2664706994234352,1.3658393514773488,0.9705266730764253,0.705375426599439,0.7876847835993372,1.2139681625446173,0.7958120137957424,0.8666657854963762,0.8292525735996621,0.9990482220095825,1.4094534893262114,1.4940985091459833,1.4236392218421974,0.7940522333281225,1.5686384169979801,0.7559144527862562,0.5908024841252827,1.255400282447171,1.4190676846383556,1.4113554717228078,1.1247785149560923,1.321836462769109,0.5816607838082858,0.6204742237320808,1.3218781100389707,0.5402338717114016,0.8490482090238414,0.686175614569346,1.3280823627110745,0.8309205515289427,1.025617964932322,1.2230009585686463,0.6372737094536267,1.1808479941082815,0.43310950312768154,0.9450376543647709,1.1893537995577754,0.9927349427490983,0.8588001505792361,0.4598164375642082,1.1845924550306832,0.5658851790108792,1.246158436043459
s13,0,0.844625314544257,1.1040589055457084,0.5348008988386478,1.358894612521442,0.8858951707236769,1.4354541283185265,1.3101494090255072,1.209650699423435,1.308679351477349,0.9182466730764253,0.655535426599439,0.7305247835993371,1.167368162544617,0.7578920137957423,0.8116057854963762,0.8134125735996621,0.9674282220095826,1.3764734893262114,1.4974385091459834,1.4022992218421975,0.7564122333281225,1.49161841699798,0.7065944527862562,0.5343224841252827,1.177920282447171,1.3523276846383556,1.3390954717228079,1.0554185149560922,1.299696462769109,0.5140607838082858,0.5910942237320809,1.2373381100389709,0.4791738717114016,0.7608082090238413,0.627295614569346,1.2826423627110746,0.7869605515289427,0.9701379649323222,1.1289609585686464,0.5649337094536268,1.1269279941082815,0.39820950312768155,0.888097654364771,1.1114937995577754,0.9108949427490984,0.8070601505792361,0.4118564375642082,1.1039124550306831,0.5105851790108791,1.183198436043459
s14,0,0.857765314544257,1.1382789055457083,0.5572408988386478,1.391834612521442,0.9070151707236768,1.4565741283185263,1.334389409025507,1.234250699423435,1.3289993514773488,0.9571666730764252,0.676175426599439,0.7508447835993372,1.1921281625446172,0.7725120137957423,0.8369457854963761,0.8152525735996621,0.9971082220095825,1.3890334893262115,1.5142385091459833,1.4146192218421976,0.7959722333281224,1.51913841699798,0.7278344527862562,0.5632024841252826,1.211760282447171,1.3624876846383556,1.3682354717228078,1.0568185149560922,1.3140564627691091,0.5469207838082857,0.6098342237320808,1.2718781100389709,0.5058938717114015,0.7944082090238413,0.6605956145693459,1.3042823627110744,0.8151205515289427,0.9879379649323221,1.1566009585686463,0.5600937094536267,1.1528079941082814,0.4310895031276815,0.9215976543647708,1.1515137995577753,0.9557549427490983,0.839520150579236,0.4485164375642082,1.1442124550306831,0.5554251790108791,1.221738436043459
s15,0,0.9267453145442569,1.1897389055457084,0.6209208988386478,1.446814612521442,0.9826151707236768,1.5321741283185264,1.4013094090255072,1.2918906994234352,1.3903193514773489,1.0078866730764253,0.7366154265994389,0.8121647835993372,1.2658081625446171,0.8456120137957424,0.8966457854963761,0.9116125735996621,1.0653482220095825,1.4719934893262114,1.6019185091459835,1.4991992218421974,0.8449322333281224,1.5613184169979801,0.7957744527862562,0.6171624841252826,1.2518802824471709,1.4210076846383557,1.4090954717228077,1.1296185149560922,1.400256462769109,0.5866007838082857,0.6679142237320808,1.2950581100389709,0.5521938717114016,0.8224482090238413,0.696435614569346,1.3583823627110745,0.8602405515289427,1.0371779649323223,1.1911209585686464,0.6219937094536268,1.1842279941082814,0.46868950312768154,0.9505176543647709,1.1577537995577754,0.9558149427490984,0.8604801505792361,0.4787564375642082,1.1678324550306831,0.5806651790108791,1.2285584360434592
s16,0,1.055925314544257,1.2911989055457083,0.7294808988386479,1.5333946125214422,1.051895170723677,1.6014541283185264,1.4915494090255073,1.4102506994234352,1.5134793514773488,1.0898066730764253,0.863495426599439,0.9353247835993372,1.3228481625446173,0.9527520137957424,1.003985785496376,0.9902925735996622,1.1250282220095826,1.5508734893262113,1.6515985091459835,1.5661392218421974,0.9342922333281225,1.7130984169979802,0.8812344527862563,0.7307224841252826,1.392480282447171,1.5800476846383558,1.5692354717228079,1.2902985149560924,1.4608164627691091,0.7262807838082858,0.7705142237320808,1.441078110038971,0.6763738717114016,0.9715282090238413,0.7949556145693459,1.4597623627110745,0.9584005515289428,1.1632579649323223,1.3590809585686463,0.8060537094536268,1.2972479941082815,0.5208895031276816,1.0569976543647708,1.2814337995577754,1.0903549427490984,0.9478401505792361,0.5491164375642082,1.2870124550306832,0.6601451790108792,1.3132184360434591
s17,0,0.818365314544257,1.0322789055457082,0.4851208988386478,1.2758346125214421,0.8193951707236768,1.3689541283185265,1.250609409025507,1.158470699423435,1.266039351477349,0.8287666730764253,0.6157154265994389,0.6878847835993371,1.0866881625446172,0.7189520137957424,0.7540857854963762,0.7825725735996621,0.8838482220095826,1.3270534893262114,1.4339385091459835,1.3506592218421973,0.6725722333281225,1.45071841699798,0.6462344527862562,0.4746024841252826,1.120840282447171,1.3433676846383555,1.2997154717228079,1.0567985149560921,1.240416462769109,0.4611007838082858,0.5520542237320808,1.1884981100389709,0.4310138717114016,0.7115682090238413,0.562235614569346,1.2357623627110745,0.7306405515289427,0.9407579649323221,1.0942009585686463,0.5931537094536268,1.0860879941082815,0.3212495031276815,0.8297776543647708,1.0537937995577753,0.8496949427490984,0.7493201505792362,0.33491643756420825,1.0338524550306833,0.42120517901087917,1.1171184360434592
s18,0,0.9034453145442569,1.1389389055457082,0.5794408988386477,1.437614612521442,0.9366351707236769,1.4861941283185265,1.343389409025507,1.2696706994234352,1.3756793514773489,0.9568866730764253,0.711575426599439,0.7975247835993372,1.233048162544617,0.8162720137957423,0.8714057854963762,0.8766925735996621,1.0042082220095825,1.4411734893262114,1.5174185091459833,1.4550392218421973,0.7731322333281224,1.55991841699798,0.7721544527862563,0.5873624841252826,1.239800282447171,1.4365876846383556,1.3972154717228078,1.1617385149560921,1.352996462769109,0.5642007838082858,0.6252942237320808,1.2966181100389709,0.5345138717114015,0.8284082090238413,0.669755614569346,1.3320023627110744,0.8218005515289427,1.030337964932322,1.2120809585686463,0.6724337094536267,1.1669279941082813,0.41838950312768153,0.9224576543647709,1.1490137995577754,0.9424349427490983,0.8341801505792361,0.4372364375642082,1.1557724550306832,0.5313251790108791,1.209618436043459
s19,0,0.726205314544257,0.9712789055457083,0.4123608988386478,1.223074612521442,0.7718551707236769,1.3214141283185266,1.1913094090255072,1.0801306994234352,1.181879351477349,0.7834066730764253,0.5294954265994389,0.6037247835993372,1.0490881625446171,0.6423120137957423,0.6835057854963762,0.7173325735996621,0.8479482220095826,1.2678734893262114,1.3975585091459835,1.2997792218421975,0.6230922333281225,1.35193841699798,0.5879544527862564,0.40208248412528264,1.033040282447171,1.2296076846383557,1.196275471722808,0.9358985149560923,1.194696462769109,0.3738407838082858,0.48259422373208083,1.0990781100389708,0.3508938717114016,0.6188882090238413,0.504275614569346,1.1684823627110745,0.6698405515289427,0.8548579649323221,0.9846809585686462,0.4543337094536267,1.0152479941082815,0.29556950312768154,0.7673176543647708,0.9846337995577754,0.7759949427490984,0.7006401505792361,0.29899643756420824,0.9657724550306832,0.3833051790108791,1.074538436043459
s20,0,0.5404453145442569,0.7592189055457081,0.21720089883864777,1.0650146125214421,0.6107351707236768,1.1602941283185264,0.9956894090255072,0.8909706994234351,1.0006793514773489,0.5834066730764252,0.33479542659943895,0.4225247835993372,0.9070081625446172,0.46959201379574245,0.5008657854963762,0.5820525735996621,0.6709082220095826,1.1226734893262114,1.2244385091459835,1.1541792218421973,0.3960922333281225,1.14783841699798,0.43289445278625627,0.20496248412528262,0.820920282447171,1.0569476846383556,0.9720954717228079,0.7869985149560923,1.0490364627691091,0.15480078380828577,0.29933422373208085,0.8969581100389709,0.15949387171140159,0.4180882090238413,0.32229561456934597,0.9977423627110744,0.48324055152894274,0.6846379649323221,0.7866409585686462,0.31127370945362676,0.8400279941082814,0.13806950312768154,0.5774976543647709,0.7906737995577754,0.5609749427490984,0.5348401505792361,0.1274164375642082,0.7687324550306832,0.18402517901087914,0.9120384360434591
s21,0,0.9434253145442569,1.2098989055457081,0.6396408988386478,1.397694612521442,0.9720551707236769,1.5216141283185265,1.424789409025507,1.292690699423435,1.3869593514773488,1.0086066730764252,0.750575426599439,0.8088047835993372,1.2247681625446172,0.8497320137957424,0.8911657854963762,0.9023325735996621,1.0631082220095824,1.4531134893262112,1.6271985091459835,1.4900792218421974,0.8802922333281225,1.56591841699798,0.7722944527862563,0.6221224841252827,1.255640282447171,1.4187276846383556,1.4322954717228078,1.104858514956092,1.386136462769109,0.6064007838082858,0.6969542237320808,1.3003781100389709,0.5589938717114016,0.8198882090238413,0.699555614569346,1.3632223627110744,0.8784005515289427,1.0422579649323223,1.1828009585686463,0.6090737094536267,1.2010679941082814,0.4743295031276815,0.9677976543647708,1.1722737995577754,0.9820549427490984,0.8736401505792362,0.4850764375642082,1.1647524550306834,0.5949851790108791,1.2345584360434592
s22,0,0.914985314544257,1.1705189055457081,0.5987608988386478,1.4265546125214421,0.9318151707236768,1.4813741283185264,1.3643694090255072,1.2828106994234352,1.382679351477349,0.9794466730764253,0.729235426599439,0.8045247835993372,1.2130481625446172,0.8188120137957424,0.8800457854963761,0.8534925735996621,1.0116682220095825,1.4240734893262115,1.5249585091459834,1.4418992218421973,0.8170122333281225,1.58431841699798,0.7634544527862562,0.6066424841252827,1.268040282447171,1.4403876846383556,1.4344754717228079,1.1425185149560924,1.337556462769109,0.6009007838082858,0.6487542237320808,1.3312581100389709,0.5561738717114016,0.8568082090238414,0.694875614569346,1.3447823627110744,0.8491605515289428,1.0437579649323223,1.2326009585686464,0.6601937094536268,1.1967479941082815,0.4403095031276815,0.9583176543647709,1.1956537995577754,1.0019149427490985,0.8674601505792361,0.46583643756420823,1.1875524550306833,0.5726651790108792,1.2468984360434592
s23,0,0.7801653145442569,1.0288389055457081,0.46920089883864774,1.302234612521442,0.8434551707236768,1.3930141283185264,1.2499494090255072,1.1402106994234351,1.242319351477349,0.8496066730764253,0.5845354265994389,0.6641647835993372,1.1311281625446172,0.7034720137957424,0.7471857854963762,0.7871325735996622,0.9188282220095825,1.3401934893262113,1.4626785091459835,1.3698392218421973,0.6784922333281225,1.40363841699798,0.6587344527862562,0.46180248412528263,1.088440282447171,1.2804876846383557,1.2430354717228078,0.9959785149560922,1.268816462769109,0.42338078380828575,0.5295742237320809,1.1434381100389708,0.40347387171140153,0.6681282090238413,0.555735614569346,1.2223023627110745,0.7188805515289427,0.9028179649323221,1.0355609585686463,0.4991537094536267,1.0540679941082813,0.3461695031276815,0.8102976543647709,1.0189337995577754,0.8067949427490984,0.7383401505792361,0.3478964375642082,1.0169724550306831,0.4332251790108791,1.109778436043459
s24,0,1.171965314544257,1.4446589055457082,0.8676408988386477,1.6081346125214422,1.1757551707236769,1.7253141283185265,1.6479494090255071,1.521910699423435,1.613719351477349,1.2342866730764253,0.9834154265994389,1.0355647835993373,1.4187681625446171,1.0673520137957424,1.114925785496376,1.094972573599662,1.2717282220095825,1.6518934893262114,1.8284585091459835,1.6830192218421973,1.1181322333281223,1.80873841699798,0.9762144527862562,0.8538024841252826,1.5019202824471711,1.6458676846383558,1.6876554717228078,1.3266185149560923,1.580076462769109,0.8523007838082857,0.9060342237320808,1.5304181100389709,0.7840538717114015,1.0549282090238412,0.905535614569346,1.5680623627110744,1.0871605515289426,1.250937964932322,1.4258409585686462,0.8222137094536267,1.3975879941082814,0.6456295031276815,1.1742376543647708,1.3772337995577755,1.2013949427490984,1.051080150579236,0.6701364375642083,1.3863324550306833,0.8018851790108791,1.404218436043459
s25,0,0.656605314544257,0.9171789055457082,0.35272089883864777,1.2097746125214421,0.7425151707236768,1.2920741283185264,1.1371494090255072,1.026270699423435,1.1269593514773488,0.7484066730764253,0.464375426599439,0.5488047835993373,1.0412081625446172,0.5883920137957424,0.6374857854963761,0.677972573599662,0.8207282220095826,1.2364134893262113,1.3566585091459835,1.2683592218421973,0.5676922333281225,1.2837984169979801,0.5589544527862562,0.3492824841252826,0.971400282447171,1.1572676846383556,1.1155354717228079,0.8712585149560923,1.1687164627691091,0.3044007838082857,0.4203342237320808,1.036218110038971,0.2930338717114016,0.5580082090238413,0.46155561456934596,1.1198423627110745,0.6178805515289427,0.7952979649323222,0.9168809585686464,0.37375370945362674,0.9586079941082815,0.27138950312768156,0.7147776543647708,0.9294937995577754,0.7116749427490984,0.659140150579236,0.2679964375642082,0.9196524550306833,0.3461651790108791,1.040298436043459
s26,0,0.880625314544257,1.1248589055457083,0.5636808988386478,1.411294612521442,0.9278751707236769,1.4774341283185266,1.3353694090255073,1.2454706994234352,1.349119351477349,0.9444466730764253,0.688075426599439,0.7709647835993372,1.2205281625446172,0.7981320137957424,0.8495457854963762,0.8669325735996621,1.0001682220095827,1.4276934893262112,1.5255385091459834,1.4480392218421976,0.7668122333281224,1.5236984169979801,0.7536944527862562,0.5655224841252826,1.207200282447171,1.3974076846383556,1.3629754717228078,1.1179985149560923,1.347256462769109,0.5357407838082858,0.6126142237320809,1.259758110038971,0.5081938717114016,0.7893682090238413,0.6494356145693461,1.3132223627110746,0.8064805515289427,1.0025579649323222,1.1661609585686463,0.6216937094536268,1.1439079941082815,0.41356950312768154,0.9019776543647708,1.1190737995577753,0.9114349427490984,0.8171601505792361,0.42595643756420826,1.1259524550306832,0.5191651790108791,1.1897784360434591
s27,0,0.9010253145442569,1.1400389055457083,0.5838008988386477,1.448394612521442,0.9661351707236768,1.5156941283185263,1.3580094090255073,1.2664106994234352,1.372199351477349,0.9669666730764253,0.7056754265994389,0.7940447835993373,1.2676081625446174,0.8265320137957424,0.8744857854963762,0.9129325735996622,1.0341482220095826,1.4702334893262115,1.5621585091459833,1.4900192218421975,0.7783722333281224,1.5322384169979801,0.7896944527862563,0.5843224841252826,1.2166802824471712,1.4139476846383556,1.3651154717228078,1.1471185149560923,1.392316462769109,0.5406607838082857,0.6271942237320809,1.2592981100389709,0.5210938717114016,0.7932082090238413,0.6610756145693459,1.3326223627110745,0.8185205515289428,1.0163579649323222,1.1724409585686462,0.6387537094536268,1.1472279941082815,0.43018950312768156,0.9053176543647709,1.1099737995577754,0.8952749427490985,0.819220150579236,0.43699643756420825,1.1313524550306833,0.5253051790108791,1.1871384360434591
s28,0,1.122785314544257,1.3600789055457083,0.8021608988386478,1.5595546125214421,1.1249951707236767,1.6745541283185266,1.576389409025507,1.462630699423435,1.563319351477349,1.1512866730764253,0.924015426599439,0.9851647835993372,1.3771281625446172,1.0210920137957424,1.0571057854963761,1.0735325735996621,1.2032082220095826,1.6188934893262115,1.7652985091459834,1.6454192218421975,1.0171322333281225,1.74533841699798,0.9331344527862563,0.7856424841252827,1.428160282447171,1.6133876846383557,1.6123154717228079,1.3178185149560924,1.540996462769109,0.7724807838082858,0.8434542237320808,1.4583581100389709,0.7204538717114016,0.9873282090238413,0.834595614569346,1.5131423627110745,1.0159605515289427,1.2035779649323222,1.3701209585686462,0.8209337094536268,1.3340279941082813,0.5744295031276816,1.0973776543647709,1.2948537995577754,1.1057349427490983,0.9801801505792361,0.5931964375642083,1.3083124550306833,0.7072451790108791,1.3291184360434591
s29,0,0.984145314544257,1.2502189055457082,0.6746408988386479,1.412414612521442,0.9733751707236769,1.5229341283185265,1.4499494090255072,1.332330699423435,1.4253993514773489,1.0356066730764253,0.795415426599439,0.8472447835993372,1.2144881625446171,0.8742120137957424,0.9226857854963761,0.8942125735996621,1.0668282220095826,1.4520334893262112,1.6192385091459833,1.4840192218421975,0.9200922333281225,1.6324984169979802,0.7831144527862562,0.6629624841252827,1.3185602824471712,1.4755276846383558,1.5085354717228077,1.1483385149560923,1.375216462769109,0.6724607838082858,0.7330942237320809,1.375138110038971,0.6092138717114016,0.8918482090238413,0.742055614569346,1.3958823627110746,0.9183205515289428,1.089617964932322,1.2588809585686462,0.6716537094536267,1.2548879941082816,0.49188950312768154,1.0212176543647709,1.2469737995577754,1.0693349427490983,0.9197401505792362,0.5169364375642083,1.2244724550306834,0.6378251790108791,1.2860384360434591
